mean,std,p75,p90,p99,top_50pct_rate,top_10pct_rate,top_1pct_rate,lineup_id,rank_p99
92.35411,19.163897,105.62939,117.24989,139.31389,0.549,0.133,0.014,1009,1925
91.38137,17.713947,103.55724,114.71627,132.89122,0.504,0.078,0.004,1010,1776
91.72129,18.932602,104.476326,116.21632,134.77304,0.531,0.126,0.02,1011,1716
92.84913,18.335747,104.83292,116.35345,135.60995,0.568,0.11,0.006,1012,106
88.42245,18.045855,100.249,111.25479,130.9945,0.404,0.048,0.0,1013,983
90.50603,18.343489,102.81415,114.729454,132.53488,0.479,0.078,0.006,1014,201
89.85424,17.66291,100.954445,113.02871,130.21503,0.465,0.056,0.003,1015,1761
89.28659,17.493542,101.08838,111.276,132.64502,0.442,0.051,0.002,1016,1642
89.504295,18.42564,101.799904,113.56033,134.1882,0.438,0.084,0.01,1017,1297
93.04353,19.02133,105.59166,118.89534,136.34799,0.565,0.173,0.019,1018,418
92.37682,18.474535,105.015816,116.23404,136.8587,0.549,0.105,0.009,1019,1641
90.56724,19.130789,103.95716,115.84596,135.52332,0.485,0.105,0.013,1020,1388
92.68225,19.064537,104.85218,116.75793,137.46683,0.572,0.126,0.011,1021,152
90.38995,18.264149,102.87024,113.114624,133.97714,0.474,0.067,0.004,1022,1329
92.9762,20.15853,106.22851,120.30075,139.97911,0.552,0.171,0.03,1023,1298
90.282936,18.304464,102.418335,114.86076,133.07614,0.481,0.073,0.007,1024,958
90.9973,18.73279,104.27597,115.71889,134.8945,0.494,0.112,0.009,1025,1236
90.89004,18.624722,104.12947,114.883736,132.71013,0.491,0.119,0.015,1026,1241
89.565704,18.08175,101.11059,113.70894,129.96492,0.439,0.075,0.007,1027,1018
90.802345,18.246536,102.736336,114.57239,132.67699,0.487,0.08,0.004,1028,1551
88.251396,17.745525,100.60938,110.81028,128.65053,0.385,0.051,0.003,1029,1123
87.38232,16.956144,99.215164,110.312325,125.59413,0.354,0.025,0.003,1030,1819
92.38097,18.428558,105.350784,116.57924,135.01703,0.554,0.125,0.013,1031,1805
89.942986,18.730047,102.39122,114.27039,131.69148,0.453,0.078,0.013,1032,1109
90.58818,17.898489,102.29442,113.73035,134.528,0.49,0.076,0.007,1033,816
91.917076,18.527655,104.21083,116.02606,137.6664,0.531,0.088,0.005,1034,1567
93.53029,18.354975,105.54877,116.591484,140.35269,0.601,0.135,0.015,1035,1469
90.81114,18.294569,103.653824,114.892296,137.18459,0.498,0.093,0.011,1036,742
92.45329,17.819036,104.238495,116.45333,135.8432,0.565,0.095,0.002,1037,283
91.57006,18.16536,104.13679,114.524666,134.82426,0.528,0.095,0.008,1038,493
91.48955,17.924603,104.18814,113.784004,135.41148,0.506,0.078,0.004,1039,897
90.58277,18.422665,102.77046,113.48179,133.74995,0.469,0.116,0.012,1040,756
91.51878,18.782288,104.29906,115.97589,138.48969,0.519,0.096,0.005,1041,1248
92.24292,19.49211,105.70662,117.96447,136.78407,0.532,0.128,0.02,1042,395
92.50185,18.615917,105.29834,116.970695,134.92628,0.543,0.118,0.013,1043,704
87.09878,18.166084,99.638855,112.4489,129.23672,0.371,0.065,0.003,1044,728
86.22871,16.861168,96.83752,108.79174,125.43595,0.322,0.027,0.002,1045,1090
90.34608,18.688507,102.7753,114.25084,135.92276,0.485,0.092,0.008,1046,1200
90.43452,17.976357,102.24687,113.289375,131.18391,0.471,0.073,0.01,1047,1494
90.64246,17.83395,103.28789,114.194374,129.11278,0.462,0.079,0.007,1048,181
91.28114,18.168806,103.21304,114.10305,134.82654,0.51,0.096,0.009,1049,1767
93.84831,19.388624,106.02085,120.140434,140.73228,0.591,0.186,0.035,1050,1951
89.48872,17.98438,102.2617,112.80676,129.65453,0.443,0.054,0.005,1051,472
94.046936,18.465923,106.12091,116.43383,140.63855,0.618,0.149,0.014,1052,184
92.37416,18.639633,104.63184,116.37523,135.67044,0.553,0.104,0.012,1053,1140
91.54456,19.18246,104.757774,115.806114,135.26436,0.522,0.114,0.013,1054,1500
91.08483,18.244135,103.530365,114.45554,133.85107,0.495,0.102,0.008,1055,1268
90.38271,18.32457,102.68543,113.19226,135.57155,0.468,0.08,0.011,1056,724
90.96528,18.220995,103.20701,114.97933,132.38814,0.501,0.085,0.007,1057,1368
92.1035,17.787617,104.24633,115.36297,133.3381,0.534,0.086,0.006,1058,445
93.84627,19.457785,107.29598,117.59673,142.11629,0.594,0.162,0.02,1059,1075
92.49988,19.476818,105.45809,118.057434,135.27567,0.557,0.125,0.011,1060,1192
92.02772,18.687325,104.57834,115.94329,134.46693,0.548,0.105,0.01,1061,1001
92.82578,18.482811,105.35681,117.1785,135.8189,0.556,0.116,0.017,1062,1882
90.529655,18.663567,103.02312,114.77862,134.87057,0.474,0.099,0.008,1063,1650
89.61407,17.558254,101.272415,111.635765,128.19247,0.449,0.061,0.002,1064,1723
89.963875,17.714357,101.888725,112.10211,130.26625,0.471,0.064,0.005,1065,1470
89.78138,17.732107,101.9727,111.85971,130.82007,0.446,0.063,0.008,1066,400
92.730034,18.699677,105.13421,116.29789,137.06412,0.559,0.11,0.011,1067,257
90.25319,18.800112,102.862686,114.21347,133.3801,0.486,0.103,0.008,1068,505
93.84412,18.886002,106.32244,116.81192,140.4119,0.596,0.16,0.022,1069,1080
94.60547,18.486052,106.81515,118.21874,137.70145,0.645,0.157,0.016,1070,1220
88.48897,17.51192,100.09052,110.77036,126.862724,0.383,0.048,0.005,1071,1537
89.69112,18.094942,101.42783,113.65417,128.38007,0.444,0.079,0.004,1072,107
90.85519,19.075356,104.09164,116.2053,134.78217,0.487,0.113,0.014,1073,1023
92.60156,18.1121,105.077194,115.79349,134.0499,0.552,0.108,0.01,1074,592
93.14414,19.742125,106.80687,117.285416,140.55327,0.562,0.169,0.02,1075,1747
92.18434,19.017223,104.83417,117.128914,139.21724,0.534,0.148,0.019,1076,904
91.04473,17.541874,103.07036,113.08398,130.53969,0.496,0.06,0.001,1077,1926
85.281845,16.865292,96.16633,107.09072,123.75855,0.262,0.026,0.002,1078,359
91.39496,18.173885,103.876915,115.19517,133.99681,0.522,0.089,0.009,1079,1678
88.58971,18.097267,101.62665,112.7657,130.32536,0.415,0.07,0.004,1080,1466
88.72383,17.19554,99.711945,111.11813,129.20853,0.41,0.047,0.002,1081,707
89.60595,19.102736,102.63285,115.14105,133.46164,0.463,0.09,0.011,1082,606
91.82062,18.214968,103.483635,115.54598,136.32399,0.544,0.078,0.004,1083,1265
89.372955,17.597092,101.63064,111.61484,130.51416,0.437,0.078,0.002,1084,682
89.44041,17.755882,101.68973,112.43238,131.49707,0.443,0.064,0.004,1085,643
87.493675,17.345636,98.73392,110.23388,129.76022,0.372,0.051,0.001,1086,1534
91.76141,17.64223,103.68016,114.390335,131.19545,0.524,0.09,0.006,1087,1310
88.485245,17.545452,100.16072,110.83466,128.93974,0.405,0.049,0.002,1088,854
90.918945,18.473806,103.72234,113.658066,134.11862,0.481,0.118,0.014,1089,805
93.03666,19.035835,106.10483,116.70904,136.71939,0.552,0.155,0.018,1090,721
91.10485,18.56748,103.723976,114.83504,134.7621,0.498,0.11,0.013,1091,1552
94.6328,18.787537,107.47425,119.42567,139.81422,0.647,0.147,0.019,1092,222
93.60377,19.356802,107.775955,116.94704,140.1081,0.581,0.175,0.02,1093,1980
89.567856,18.670658,102.706375,114.154175,133.62788,0.447,0.102,0.017,1094,1431
87.63815,17.152931,98.77349,110.3916,126.3715,0.366,0.029,0.002,1095,206
91.58816,19.058273,104.817215,116.02993,137.45526,0.509,0.14,0.02,1096,780
89.507065,17.55374,100.99317,112.903534,127.73478,0.437,0.064,0.005,1097,735
86.79149,17.15245,98.13878,109.21853,126.09265,0.352,0.032,0.001,1098,902
90.455444,18.326578,102.681435,114.413345,132.72801,0.466,0.082,0.005,1099,1991
92.21256,18.78161,104.048256,117.98942,136.88458,0.535,0.151,0.015,1100,644
93.27545,19.626114,106.026,117.95409,139.41661,0.575,0.16,0.019,1101,1307
91.161934,18.41433,104.38211,113.36036,135.03667,0.482,0.076,0.004,1102,1056
92.12366,18.566124,104.792175,115.20949,136.15977,0.547,0.103,0.007,1103,1580
92.50455,18.405691,105.3063,115.976585,132.95648,0.557,0.127,0.013,1104,746
92.82383,18.617788,105.008286,116.48596,137.49855,0.556,0.133,0.02,1105,1905
90.54696,18.702457,103.33599,114.83539,132.63577,0.479,0.093,0.008,1106,72
93.27767,18.062952,104.76718,116.02621,135.98706,0.588,0.119,0.013,1107,1814
90.285515,18.489017,103.571785,115.047386,134.1713,0.473,0.095,0.006,1108,1763
91.21008,18.055637,103.22923,114.587456,133.28874,0.529,0.092,0.009,1109,1884
89.873,17.58551,100.82741,112.676506,129.77405,0.455,0.077,0.005,1110,622
91.67797,19.891773,105.02437,116.4295,138.79709,0.508,0.143,0.019,1111,893
90.400925,18.02118,103.11212,113.77586,132.03537,0.469,0.075,0.006,1112,1237
91.203156,18.79989,104.404434,115.01205,134.77393,0.5,0.132,0.007,1113,683
89.557205,18.304317,102.517,112.79418,131.61337,0.457,0.068,0.005,1114,290
91.349,18.752338,103.866234,114.2859,136.55669,0.505,0.109,0.01,1115,1852
90.231445,19.541864,103.76096,114.35566,135.34767,0.464,0.101,0.017,1116,516
92.19045,18.4554,104.83295,115.72553,135.23079,0.55,0.107,0.009,1117,826
91.29325,18.279325,103.61777,114.72537,136.66496,0.516,0.075,0.004,1118,486
91.71317,18.370525,103.88452,115.40648,133.44586,0.53,0.09,0.006,1119,1311
87.243744,17.869648,98.81279,110.70052,129.12704,0.347,0.049,0.001,1120,398
92.648575,19.089687,105.59022,116.79374,139.15198,0.567,0.123,0.015,1121,188
90.294945,18.603128,102.46363,114.88513,134.1824,0.464,0.098,0.008,1122,1041
91.8684,18.55668,104.835335,115.96666,134.61017,0.535,0.093,0.006,1123,1713
93.77978,18.759695,107.002525,117.70809,136.32143,0.612,0.145,0.012,1124,1157
91.0827,17.695972,102.47833,113.45022,131.04497,0.514,0.067,0.004,1125,1182
93.01843,18.94959,105.45818,117.37376,138.62592,0.588,0.136,0.007,1126,1177
90.31608,17.589237,102.19931,113.49307,131.4487,0.457,0.061,0.002,1127,1830
92.38778,19.229078,105.57416,116.87159,140.04964,0.527,0.144,0.024,1128,214
90.353065,18.121096,102.03649,114.82948,134.5685,0.467,0.087,0.009,1129,362
88.921745,18.432268,101.61272,112.04045,135.34189,0.415,0.068,0.005,1130,160
91.684265,19.468573,105.30594,116.268845,136.76257,0.507,0.137,0.021,1131,282
91.98891,18.5667,105.33002,116.63457,137.02696,0.539,0.119,0.009,1132,1710
90.559326,18.984035,103.44749,114.440895,133.66214,0.49,0.114,0.012,1133,1309
90.305954,17.795107,101.22471,113.75668,135.26134,0.453,0.063,0.004,1134,779
90.593155,18.384512,102.46716,113.737885,130.56133,0.491,0.095,0.011,1135,186
92.1695,18.32531,103.975525,115.83266,135.45749,0.566,0.092,0.008,1136,1591
89.00339,18.210983,101.291695,112.650764,130.52054,0.421,0.076,0.012,1137,406
90.887474,18.48433,103.503265,115.29418,131.97673,0.485,0.07,0.008,1138,1306
90.94673,18.399004,102.99797,115.08619,134.08276,0.496,0.091,0.009,1139,1134
93.12669,18.976782,105.55505,118.08248,138.69443,0.586,0.137,0.01,1140,370
91.18895,18.475422,103.19421,114.84002,132.48958,0.496,0.088,0.011,1141,1755
90.77259,18.205051,102.69559,113.48373,133.26337,0.488,0.091,0.011,1142,1517
90.26848,18.124062,102.31502,112.56898,133.17412,0.468,0.088,0.005,1143,1883
92.85555,19.483364,106.02956,117.33918,142.88583,0.561,0.167,0.033,1144,961
91.86198,17.944174,103.448814,114.58212,136.21893,0.549,0.089,0.003,1145,614
92.538185,19.153158,105.45462,118.09396,139.35335,0.565,0.111,0.016,1146,1637
90.782234,17.82478,102.195984,114.134445,132.54883,0.491,0.075,0.004,1147,1271
89.412704,17.734343,101.58025,112.06007,130.63914,0.435,0.051,0.005,1148,918
87.51245,17.282341,99.183975,109.574844,127.88512,0.357,0.045,0.004,1149,1095
89.46181,17.927128,100.93201,112.942024,132.29663,0.434,0.057,0.004,1150,1448
89.73148,17.190191,101.68307,112.15655,130.2177,0.449,0.05,0.004,1151,37
87.12995,18.072874,98.5866,111.88431,127.84999,0.342,0.051,0.001,1152,439
90.06766,17.238874,101.20337,112.50083,131.50044,0.462,0.068,0.001,1153,1632
92.17077,18.845911,104.97561,117.15978,139.75066,0.538,0.126,0.014,1154,781
89.75662,18.203074,101.78186,113.29878,133.44446,0.449,0.099,0.009,1155,51
90.74438,18.495289,104.05947,113.385185,133.73328,0.477,0.097,0.009,1156,394
91.2145,18.28251,103.78352,114.61817,134.49635,0.516,0.08,0.002,1157,1613
90.63869,18.391756,102.79336,114.454865,133.23906,0.474,0.076,0.006,1158,1208
94.09976,19.174406,107.225494,117.78806,142.35338,0.604,0.168,0.024,1159,1330
90.585526,18.869993,103.0426,114.741104,134.78835,0.485,0.107,0.015,1160,1376
88.89903,18.048841,100.57185,112.186165,131.4864,0.412,0.059,0.005,1161,550
89.87811,19.091497,102.66022,115.02844,134.60185,0.456,0.099,0.012,1162,774
92.35961,18.298344,104.95105,115.362946,137.42693,0.548,0.102,0.008,1163,156
87.114975,17.261194,97.79069,109.421936,125.264336,0.347,0.036,0.005,1164,1516
89.07709,17.618359,101.32648,111.18606,129.16335,0.435,0.058,0.004,1165,641
93.64222,18.983675,106.23094,118.75269,138.96535,0.6,0.137,0.012,1166,1646
90.05814,19.225962,103.00864,114.51568,136.22588,0.466,0.094,0.007,1167,1351
92.34594,18.957844,105.77057,116.22285,137.81519,0.547,0.125,0.014,1168,575
91.1404,18.680477,103.4393,116.58375,133.22118,0.489,0.122,0.021,1169,1292
91.02302,18.161566,103.01978,114.695366,132.35513,0.488,0.121,0.011,1170,1365
88.865685,18.289314,101.07738,111.88937,132.58067,0.412,0.075,0.004,1171,1993
90.87932,18.050737,102.952515,115.203545,132.3652,0.504,0.077,0.004,1172,1083
91.57346,19.04166,103.92258,116.2488,137.59337,0.503,0.119,0.009,1173,923
91.51847,19.13091,104.31052,116.01447,136.54364,0.521,0.134,0.026,1174,1120
92.76469,18.117533,105.20911,115.27107,136.11256,0.571,0.115,0.011,1175,1156
89.961174,18.667313,102.41723,113.24935,133.72723,0.443,0.081,0.009,1176,1861
92.9399,18.665747,105.3362,116.59895,140.44751,0.571,0.131,0.014,1177,1302
89.820564,17.660042,101.65667,112.04262,130.2214,0.426,0.054,0.003,1178,492
90.71019,18.228788,102.752304,114.29024,133.20673,0.476,0.09,0.007,1179,1674
92.94937,18.656971,105.48973,116.36166,138.04976,0.565,0.125,0.01,1180,1367
90.06566,18.376656,103.34253,113.57334,133.72995,0.46,0.091,0.01,1181,799
91.2266,17.850784,103.47008,114.23143,130.09492,0.503,0.089,0.007,1182,1304
92.50275,19.753588,105.38978,117.929,139.65372,0.55,0.167,0.029,1183,1621
92.02786,19.652876,104.73482,117.234985,138.47087,0.555,0.138,0.013,1184,462
91.33171,18.247791,103.59227,114.75807,133.00066,0.515,0.098,0.011,1185,498
89.406,18.992687,102.44021,113.50062,133.35477,0.448,0.082,0.01,1186,1233
88.95042,17.41364,100.50393,111.527824,130.9992,0.434,0.045,0.0,1187,162
91.3438,18.697823,103.74417,115.51956,134.37386,0.491,0.084,0.009,1188,1069
91.538284,18.961506,103.72714,116.54571,137.76646,0.528,0.112,0.016,1189,182
91.79889,18.485516,104.20213,117.160576,134.71222,0.536,0.097,0.004,1190,1730
91.29522,18.277317,104.7489,114.19246,134.04875,0.495,0.107,0.019,1191,1377
90.855125,18.330666,103.02217,116.808075,131.62221,0.5,0.087,0.008,1192,1558
93.48184,17.99818,106.37692,115.76193,137.4845,0.602,0.111,0.004,1193,1592
89.033966,17.388899,100.124,111.0639,130.19188,0.441,0.065,0.004,1194,1187
90.848434,18.152622,103.13321,115.25226,132.14516,0.491,0.078,0.008,1195,771
92.684265,18.199255,104.603905,115.775314,135.52296,0.573,0.103,0.008,1196,123
87.23239,16.848598,99.04124,109.23318,123.7678,0.355,0.037,0.0,1197,973
92.9588,18.455595,106.20126,117.191505,135.35738,0.572,0.123,0.009,1198,1467
89.92162,19.125788,101.84765,114.68869,134.11671,0.453,0.081,0.004,1199,1059
91.34719,17.747242,102.64776,114.154076,135.33,0.522,0.077,0.007,1200,1943
88.71855,17.58086,100.47463,112.19928,127.04538,0.405,0.055,0.002,1201,1256
91.26752,18.1034,102.849335,114.507225,132.06856,0.493,0.085,0.001,1202,1338
90.17886,17.784632,102.135185,112.77639,132.13925,0.469,0.078,0.009,1203,1864
89.428764,18.679735,102.09546,112.55101,134.97942,0.43,0.096,0.007,1204,1216
93.12394,18.117065,104.93889,116.7627,138.52652,0.582,0.128,0.017,1205,612
88.8499,18.27684,100.86433,112.35995,131.81161,0.421,0.067,0.007,1206,678
90.25939,18.289925,102.03829,114.762314,133.53682,0.456,0.083,0.007,1207,1110
92.01158,17.69385,104.11145,114.78586,135.28183,0.535,0.091,0.009,1208,620
88.60922,18.479115,101.49679,112.20168,131.9515,0.407,0.069,0.003,1209,1822
93.48323,19.736593,107.10246,118.996025,140.08199,0.592,0.174,0.035,1210,544
92.916016,18.48145,105.00693,116.830025,135.74544,0.575,0.119,0.016,1211,554
91.08489,19.030912,104.4923,114.6662,134.92494,0.497,0.13,0.014,1212,314
88.282425,18.461775,101.194305,112.033714,130.74547,0.411,0.078,0.011,1213,929
91.468605,18.0855,103.48699,115.62822,131.79288,0.509,0.102,0.01,1214,1296
90.63113,18.52943,103.34807,114.926445,133.30432,0.484,0.11,0.011,1215,1143
94.10611,19.12249,107.34549,117.987686,137.51068,0.622,0.171,0.03,1216,1878
90.96035,18.068083,102.59641,115.129295,135.44414,0.496,0.082,0.01,1217,309
93.31583,19.812126,106.42342,118.51438,141.24968,0.587,0.155,0.024,1218,1484
90.329994,18.369959,102.818405,113.585396,133.99312,0.477,0.089,0.011,1219,169
91.25301,18.276014,103.19801,115.25177,135.28896,0.507,0.087,0.008,1220,1860
92.536705,18.655178,104.583466,116.70623,139.71527,0.551,0.136,0.017,1221,1159
92.81653,19.318104,105.77298,117.4145,140.14601,0.562,0.127,0.014,1222,217
91.79895,18.984459,104.67639,115.574265,137.19823,0.516,0.134,0.019,1223,368
91.32362,17.82153,103.830505,114.192055,131.56978,0.517,0.082,0.005,1224,1538
89.92522,17.820847,102.20024,112.34422,132.58643,0.443,0.054,0.007,1225,811
87.71355,17.39271,99.57001,109.9628,128.55421,0.385,0.057,0.002,1226,414
87.39532,17.118359,98.8612,108.71586,125.609055,0.343,0.041,0.005,1227,966
88.336136,18.198795,100.738335,111.6517,131.3251,0.402,0.067,0.008,1228,1170
91.34508,19.251183,104.1804,116.93118,135.98901,0.5,0.126,0.02,1229,1180
92.499565,19.000801,105.08301,116.81904,138.05544,0.552,0.135,0.02,1230,1690
90.88275,17.961193,102.7236,114.520966,132.87221,0.486,0.092,0.001,1231,1807
91.436935,17.760433,103.72054,113.93246,133.39034,0.507,0.099,0.008,1232,766
86.94106,17.899775,99.68829,110.604965,127.993645,0.368,0.053,0.004,1233,1572
90.21683,18.182844,102.123825,113.690605,131.02916,0.474,0.088,0.016,1234,1473
90.39034,18.644773,102.65081,114.27173,134.2036,0.471,0.109,0.01,1235,1259
92.11712,17.970724,103.69126,115.02105,133.80377,0.554,0.103,0.007,1236,1928
92.5228,18.822758,106.188934,116.09124,136.59932,0.547,0.121,0.01,1237,1144
90.7329,18.226675,103.27053,113.47613,134.49976,0.471,0.081,0.008,1238,1651
91.88295,18.868044,104.77496,116.01072,137.28519,0.535,0.108,0.012,1239,1890
91.04727,18.580885,103.45696,115.154236,134.19012,0.5,0.092,0.005,1240,1731
89.87906,17.953289,101.862595,112.60362,129.95332,0.446,0.067,0.003,1241,586
88.03739,18.345493,100.35474,112.77328,131.31567,0.407,0.07,0.005,1242,844
90.87205,18.091707,102.510635,115.38485,132.3249,0.489,0.088,0.006,1243,1374
92.550064,18.817484,105.21684,117.463066,136.73973,0.568,0.134,0.01,1244,1489
91.32559,18.731823,103.80061,114.61754,132.81352,0.507,0.096,0.008,1245,809
94.935295,19.324268,107.702126,119.52505,145.59496,0.628,0.193,0.029,1246,1490
90.93134,18.015385,103.32311,114.253006,134.13316,0.494,0.07,0.002,1247,1536
92.79052,19.070652,105.30879,117.811264,136.81267,0.57,0.128,0.016,1248,1518
90.35445,19.20345,103.00583,115.7984,132.98366,0.47,0.1,0.014,1249,231
87.96159,17.876944,99.91562,111.41605,131.62627,0.383,0.05,0.003,1250,1557
89.4364,17.60899,101.71829,111.92277,127.85705,0.452,0.051,0.001,1251,459
92.090324,18.563608,104.86781,115.95875,135.76776,0.541,0.109,0.011,1252,1828
89.16812,18.536112,101.907196,112.77588,132.0703,0.438,0.077,0.01,1253,778
91.45411,18.153175,103.84797,114.261475,135.34195,0.512,0.076,0.01,1254,1025
90.35104,18.018341,102.91975,112.72967,133.33087,0.477,0.095,0.005,1255,1285
87.9859,17.6303,100.275185,109.996864,128.47473,0.375,0.033,0.003,1256,1390
87.585594,17.68223,99.26384,110.98642,127.77864,0.362,0.05,0.004,1257,1521
90.38453,18.335058,102.86808,113.93727,133.18694,0.462,0.075,0.007,1258,1009
88.98937,18.275503,101.662865,113.30701,130.82242,0.422,0.077,0.004,1259,754
89.04134,18.004679,100.98498,112.69753,130.95476,0.425,0.072,0.002,1260,1364
88.58557,18.480415,100.87812,113.00315,130.96402,0.409,0.065,0.001,1261,158
88.73673,18.580833,101.210556,113.311806,132.09407,0.425,0.085,0.006,1262,1633
88.21926,18.353819,99.5489,112.8613,131.54597,0.405,0.077,0.006,1263,1425
91.74081,18.501848,104.39572,115.533966,133.95557,0.52,0.11,0.012,1264,674
90.41361,18.327421,102.57105,113.78501,132.71716,0.467,0.066,0.005,1265,1186
89.68984,18.132544,101.417015,112.62009,131.87917,0.441,0.063,0.006,1266,562
90.67248,18.536669,103.25958,113.17781,134.074,0.497,0.072,0.006,1267,1250
92.03202,18.44275,104.52844,115.99534,134.79662,0.517,0.109,0.007,1268,1400
90.37843,18.558107,103.49802,113.6444,132.37326,0.468,0.09,0.009,1269,938
90.86788,17.742947,102.84157,113.83799,133.63722,0.49,0.075,0.005,1270,365
88.57503,18.363472,101.58998,112.26823,130.16844,0.419,0.06,0.005,1271,385
91.64112,18.20372,104.84863,115.46723,132.26866,0.523,0.104,0.006,1272,1945
90.434265,19.137375,102.42644,114.5804,136.65744,0.473,0.107,0.014,1273,121
92.07218,19.022299,105.69556,115.20463,137.91293,0.531,0.126,0.006,1274,1956
86.59949,19.211575,99.26028,112.81229,131.05472,0.392,0.081,0.007,1275,409
91.55,17.956573,104.05492,114.10617,134.75735,0.505,0.091,0.009,1276,1105
89.75709,18.589584,102.68623,113.85345,131.1306,0.436,0.112,0.011,1277,1631
92.98248,18.15443,105.47719,115.32448,138.52884,0.577,0.108,0.008,1278,1294
89.70878,18.207527,102.52545,113.0812,130.58519,0.462,0.077,0.004,1279,1430
92.52736,18.47692,104.662125,116.51314,138.2006,0.552,0.118,0.012,1280,1585
93.480484,19.154224,106.669876,119.267105,140.03525,0.578,0.183,0.028,1281,1729
91.516945,18.708105,103.93007,115.81765,135.23268,0.532,0.082,0.007,1282,634
89.08383,18.103266,101.54445,113.66841,130.46219,0.422,0.074,0.005,1283,2000
90.50739,18.736074,103.122444,115.28048,133.06517,0.471,0.093,0.013,1284,444
89.39723,18.301334,102.44014,113.39243,131.8368,0.439,0.072,0.008,1285,1318
90.851715,17.312841,102.562744,112.89009,130.55762,0.505,0.068,0.005,1286,596
89.26319,18.812971,102.00453,112.96268,132.49733,0.444,0.108,0.004,1287,1570
93.01889,18.663574,105.978615,117.506096,134.58055,0.578,0.1,0.008,1288,542
92.0472,18.83941,104.66571,116.338646,134.88657,0.532,0.115,0.015,1289,1790
90.60374,17.985575,102.726234,114.278275,130.14594,0.491,0.085,0.001,1290,1437
90.049576,19.131678,103.19689,114.51846,133.47281,0.459,0.096,0.006,1291,797
91.86479,18.314844,104.08308,114.49036,132.24992,0.529,0.087,0.004,1292,636
87.510445,18.49645,100.02793,110.33376,132.94553,0.369,0.069,0.005,1293,1826
92.686,19.049662,105.10346,118.086075,137.05092,0.559,0.136,0.019,1294,1543
90.43908,18.16973,102.49698,113.823586,133.26796,0.479,0.101,0.009,1295,1011
90.8956,18.756914,103.7086,115.69214,134.23657,0.486,0.104,0.01,1296,1616
91.37956,18.755835,103.86203,115.92774,134.21115,0.512,0.144,0.016,1297,847
90.0436,17.719894,101.576996,113.616554,129.97295,0.458,0.076,0.009,1298,509
88.51033,17.104189,100.20636,110.02436,126.92924,0.412,0.049,0.005,1299,434
90.24582,19.73126,104.29062,115.1478,138.01688,0.481,0.131,0.025,1300,1812
90.937584,17.695312,103.31114,113.32757,133.4306,0.505,0.091,0.01,1301,1232
90.39139,17.891804,101.462685,114.31698,132.31369,0.476,0.084,0.005,1302,1673
90.62911,18.271986,102.49081,115.13226,133.42113,0.489,0.083,0.005,1303,1653
92.779686,18.776972,105.06779,117.71364,134.89378,0.558,0.151,0.021,1304,1575
91.38296,18.344372,103.72308,114.58083,133.66373,0.51,0.105,0.005,1305,905
89.56465,18.663004,101.77498,113.47893,133.86293,0.443,0.08,0.006,1306,991
92.62302,18.906096,105.99333,116.577446,134.69145,0.542,0.134,0.015,1307,153
92.35082,18.50102,104.874756,116.13343,133.6966,0.537,0.129,0.018,1308,1475
91.53587,18.064117,102.92836,115.09567,133.91655,0.503,0.104,0.007,1309,949
90.69283,18.18424,103.45379,114.24291,133.76453,0.485,0.088,0.008,1310,1246
92.836044,19.362242,105.61411,117.47434,136.16876,0.565,0.129,0.015,1311,531
88.9134,18.253263,101.24843,112.244415,131.77512,0.403,0.069,0.006,1312,1397
92.53872,18.187632,104.5264,115.1829,136.51805,0.553,0.128,0.012,1313,465
91.71426,19.287292,104.25978,116.26348,136.99477,0.515,0.125,0.011,1314,1544
90.33945,19.372982,102.75229,116.11328,134.7194,0.485,0.123,0.023,1315,1994
90.86106,17.58836,102.73463,113.26438,135.63902,0.485,0.088,0.001,1316,1004
89.06101,17.99836,101.45886,111.68483,132.92503,0.413,0.045,0.001,1317,858
94.009315,18.063725,105.52243,116.96551,137.68633,0.626,0.126,0.013,1318,1879
90.051636,17.685257,102.2693,112.402405,132.2687,0.448,0.072,0.001,1319,1762
88.24269,17.797138,99.35509,112.9554,129.36082,0.393,0.077,0.006,1320,850
92.02344,18.394543,104.496475,115.32821,135.29607,0.545,0.106,0.005,1321,427
91.01282,18.694124,103.793945,114.6142,135.8946,0.502,0.108,0.009,1322,1634
89.12695,18.376429,101.941986,112.689,131.5649,0.425,0.078,0.009,1323,621
88.608765,18.078314,100.31966,112.2866,130.96994,0.4,0.062,0.004,1324,1357
92.314415,18.518173,104.626816,116.46564,137.93234,0.542,0.109,0.01,1325,1100
86.56716,17.27359,97.78855,108.70576,127.87328,0.325,0.022,0.0,1326,360
94.00992,19.423925,106.71276,118.5103,140.97073,0.594,0.158,0.016,1327,1990
91.511,17.985136,103.50412,115.314766,134.21391,0.512,0.1,0.008,1328,853
89.69802,18.46423,102.25752,112.8205,133.50964,0.457,0.103,0.006,1329,1266
91.84836,18.814102,104.30321,115.35812,138.65565,0.524,0.113,0.014,1330,1027
87.35356,17.271528,98.39592,110.07266,129.3867,0.362,0.051,0.004,1331,354
92.929184,17.870956,104.67095,116.146225,135.1744,0.571,0.11,0.009,1332,1804
88.899414,17.92312,100.41993,112.19911,130.44597,0.429,0.071,0.004,1333,1029
90.38439,18.266033,102.46874,112.8292,134.60568,0.483,0.09,0.005,1334,1483
92.26538,18.05757,104.55531,115.13596,132.46255,0.553,0.105,0.009,1335,1833
